OrderID,ProductCategory,ProductID,Supplier,OriginCountry,DestinationCity,ShippingMode,OrderDate,ShipDate,DeliveryDate,PromisedDate,OrderStatus,UnitsOrdered,UnitCost,UnitPrice,ManufacturingCost,TransportationCost,DamagedUnits,ReturnStatus,SatisfactionScore
10912,Home Goods,HG-723,Global Imports,Mexico,Chicago,Land,9/27/2025,9/30/2025,10/9/2025,10/9/2025,Delivered,79,137.43,243.6,10856.97,488.56,4,Yes,2
10913,Electronics,Model-D274,Supplier A,Vietnam,Houston,Air,12/19/2023,12/20/2023,12/23/2023,12/27/2023,Delivered,240,97.23,182.33,23335.2,1750.14,0,No,5
10914,Electronics,Model-E903,Supplier B,Germany,Phoenix,Air,11/18/2024,11/22/2024,11/27/2024,11/28/2024,Delivered,174,27.42,63.58,4771.08,357.83,0,No,5
10915,Electronics,Model-C260,Supplier A,Mexico,New York,Sea,1/7/2025,1/9/2025,2/16/2025,2/18/2025,,434,93.38,174.06,40526.92,1215.81,0,No,5
10916,Home Goods,HG-723,Supplier A,Vietnam,Los Angeles,Express,10/24/2024,10/26/2024,10/27/2024,10/29/2024,Delivered,73,49.19,93.02,3590.87,359.09,0,No,5
10917,Apparel,SKU-6533,Global Imports,Germany,Chicago,Air,3/17/2025,3/21/2025,,3/26/2025,Cancelled,131,57.76,129.9,7566.56,567.49,0,No,
10918,Electronics,Model-E903,Global Imports,Germany,Houston,Air,9/7/2024,9/12/2024,9/16/2024,9/17/2024,Delivered,349,143.54,307.01,50095.46,3757.16,0,No,5
10919,Apparel,SKU-8340,National Logistics,Vietnam,Phoenix,Air,5/21/2024,5/25/2024,5/27/2024,5/29/2024,Delivered,467,115.01,207.82,53709.67,4028.23,0,No,5
10920,Home Goods,HG-792,National Logistics,China,New York,Air,5/16/2025,5/18/2025,5/20/2025,5/22/2025,Delivered,478,42.2,103.29,20171.6,1512.87,0,No,5
10921,Apparel,SKU-2885,Supplier A,USA,Los Angeles,Air,1/13/2024,1/18/2024,1/23/2024,1/25/2024,Delivered,101,115.32,284.55,11647.32,873.55,0,No,5
10922,Electronics,Model-A897,Global Imports,China,Chicago,Sea,10/6/2024,10/11/2024,11/19/2024,11/20/2024,Delivered,160,54.1,123.12,8656,259.68,0,No,5
10923,Apparel,SKU-7098,Supplier C,Germany,Houston,Express,11/6/2024,11/9/2024,11/10/2024,11/13/2024,Delivered,69,126.83,216.02,8751.27,875.13,0,No,5
10924,Apparel,SKU-2885,Supplier B,USA,Phoenix,Express,8/25/2025,8/30/2025,8/31/2025,8/31/2025,Delivered,451,71.14,151.69,32084.14,3208.41,0,No,5
10925,Home Goods,HG-723,Supplier A,Vietnam,New York,Sea,1/17/2025,1/19/2025,2/28/2025,3/4/2025,Delivered,199,112.81,190.15,22449.19,673.48,0,No,5
10926,Home Goods,HG-723,Supplier B,Mexico,Los Angeles,Express,3/13/2025,3/17/2025,3/19/2025,3/20/2025,Delivered,199,41.86,80.46,8330.14,833.01,0,No,5
10927,Home Goods,HG-723,Global Imports,China,Chicago,Sea,11/16/2023,11/18/2023,12/8/2023,12/9/2023,Delivered,317,78.18,124.5,24783.06,743.49,0,No,5
10928,Electronics,Model-B583,National Logistics,Mexico,Houston,Express,1/14/2025,1/15/2025,1/17/2025,1/16/2025,Delayed,148,110.69,173.1,16382.12,1638.21,0,Yes,3
10929,Electronics,Model-E903,Supplier C,Vietnam,Phoenix,Sea,9/14/2025,9/17/2025,10/26/2025,10/29/2025,Delivered,156,91.47,184.96,14269.32,428.08,0,No,5
10930,Apparel,SKU-6533,National Logistics,Vietnam,New York,Express,4/3/2025,4/8/2025,4/10/2025,4/11/2025,Delivered,323,92.52,148.1,29883.96,2988.4,0,No,5
10931,Electronics,Model-A897,Supplier B,China,Los Angeles,Air,10/19/2023,10/20/2023,10/26/2023,10/25/2023,Delayed,197,117.62,238.94,23171.14,1737.84,0,No,4
10932,Electronics,Model-C260,National Logistics,China,Chicago,Sea,3/16/2025,3/17/2025,4/18/2025,4/18/2025,Delivered,450,25.61,39.39,11524.5,345.74,0,No,5
10933,Apparel,SKU-8340,Global Imports,Mexico,Houston,Land,11/2/2023,11/7/2023,,11/13/2023,Cancelled,164,59.09,130.79,9690.76,436.08,0,No,
10934,Electronics,Model-D274,Supplier A,Mexico,Phoenix,Express,10/10/2023,10/12/2023,10/14/2023,10/17/2023,Delivered,121,32.59,77.95,3943.39,394.34,0,No,5
10935,Electronics,Model-E903,Global Imports,Mexico,New York,Express,10/29/2024,10/31/2024,11/2/2024,11/2/2024,Delivered,218,51.62,79.36,11253.16,1125.32,0,No,5
10936,Apparel,SKU-8340,Supplier B,Germany,Los Angeles,Land,11/26/2023,11/30/2023,12/6/2023,12/10/2023,Delivered,140,149.47,336.36,20925.8,941.66,0,No,5
10937,Apparel,SKU-6533,Global Imports,Mexico,Chicago,Express,2/9/2025,2/14/2025,2/15/2025,2/18/2025,Delivered,492,61.43,115.47,30223.56,3022.36,0,No,5
10938,Apparel,SKU-1750,National Logistics,China,Houston,Land,12/7/2023,12/11/2023,12/18/2023,12/20/2023,Delivered,225,18.52,32.51,4167,187.52,0,No,5
10939,Home Goods,HG-593,Supplier B,USA,Phoenix,,6/21/2025,6/23/2025,6/25/2025,6/28/2025,Delivered,452,102.89,238.58,46506.28,3487.97,4,No,3
10940,Apparel,SKU-7098,National Logistics,China,New York,Express,5/8/2024,5/13/2024,5/16/2024,5/19/2024,Delivered,79,130.69,230.32,10324.51,1032.45,0,No,5
10941,Electronics,Model-B583,Supplier A,China,Los Angeles,Land,4/19/2025,4/24/2025,5/1/2025,5/5/2025,Delivered,464,96.84,155.1,44933.76,2022.02,0,No,5
10942,Electronics,Model-B583,National Logistics,USA,Chicago,Sea,2/5/2024,2/6/2024,3/13/2024,3/14/2024,Delivered,377,99.36,193.9,37458.72,1123.76,0,No,5
10943,Apparel,SKU-7098,Supplier C,Germany,Houston,Land,6/8/2025,6/12/2025,,6/23/2025,Cancelled,382,51.56,78.24,19695.92,886.32,0,No,
10944,Electronics,Model-C260,Supplier B,Vietnam,Phoenix,Sea,6/26/2025,6/30/2025,8/7/2025,8/9/2025,Delivered,491,68.58,109.55,33672.78,1010.18,0,No,5
10945,Apparel,SKU-2885,Supplier B,Vietnam,New York,Express,10/30/2024,11/4/2024,11/5/2024,11/5/2024,Delivered,128,115.58,280.1,14794.24,1479.42,0,No,5
10946,Home Goods,HG-593,Supplier C,Mexico,Los Angeles,Sea,11/19/2024,11/21/2024,12/23/2024,12/23/2024,Delivered,390,92.33,223.05,36008.7,1080.26,0,No,5
10947,Apparel,SKU-1750,Supplier A,Mexico,Chicago,Air,9/21/2024,9/25/2024,9/27/2024,9/26/2024,Delayed,191,30.07,51.86,5743.37,430.75,0,Yes,3
10948,Electronics,Model-C260,Global Imports,Vietnam,Houston,Air,3/17/2025,3/19/2025,3/25/2025,3/26/2025,Delivered,466,101.7,227.9,47392.2,3554.41,16,Yes,2
10949,Home Goods,HG-723,Supplier B,Mexico,Phoenix,Land,4/7/2025,4/10/2025,4/18/2025,4/19/2025,Delivered,419,113.29,188.44,47468.51,2136.08,0,No,5
10950,Electronics,Model-A897,Supplier A,Mexico,New York,Land,9/18/2024,9/20/2024,9/27/2024,9/27/2024,Delivered,225,87.46,207.51,19678.5,885.53,0,No,5
10951,Apparel,SKU-1750,Global Imports,USA,Los Angeles,Land,7/13/2024,7/18/2024,7/24/2024,7/26/2024,Delivered,105,145.9,353.32,15319.5,689.38,0,No,5
10952,Home Goods,HG-753,Supplier C,China,Chicago,Air,7/13/2024,7/17/2024,7/24/2024,7/26/2024,Delivered,210,32.02,59.61,6724.2,504.32,0,No,5
10953,Electronics,Model-E903,Supplier B,Mexico,Houston,Land,8/4/2024,8/7/2024,8/17/2024,8/16/2024,Delayed,453,101.57,244.84,46011.21,2070.5,0,No,4
10954,Electronics,Model-A897,Global Imports,USA,Phoenix,Land,5/27/2025,5/30/2025,6/10/2025,6/13/2025,Delivered,150,137.24,325.35,20586,926.37,0,No,5
10955,Home Goods,HG-753,National Logistics,Vietnam,New York,Express,5/24/2025,5/27/2025,5/30/2025,6/1/2025,Delivered,94,15.33,34.26,1441.02,144.1,0,No,5
10956,Home Goods,HG-593,National Logistics,Germany,Los Angeles,Express,2/14/2025,2/16/2025,2/17/2025,2/19/2025,Delivered,280,60.33,111.8,16892.4,1689.24,0,No,5
10957,Apparel,SKU-6533,National Logistics,Mexico,Chicago,Sea,11/12/2023,11/13/2023,12/3/2023,12/7/2023,Delivered,132,55.74,118.25,7357.68,220.73,0,No,5
10958,Home Goods,HG-723,Supplier B,Germany,Houston,Express,11/3/2023,11/6/2023,11/9/2023,11/12/2023,Delivered,310,57.1,89.11,17701,1770.1,0,No,5
10959,Apparel,SKU-6533,Global Imports,China,Phoenix,Sea,11/10/2023,11/13/2023,12/19/2023,12/18/2023,Delayed,115,93.02,165.75,10697.3,320.92,0,No,4
10960,Apparel,SKU-1750,Supplier A,Mexico,New York,Air,7/12/2025,7/16/2025,7/19/2025,7/19/2025,Delivered,284,88.61,154.23,25165.24,1887.39,0,No,5
10961,Electronics,Model-A897,Supplier C,USA,Los Angeles,Sea,9/4/2025,9/5/2025,10/9/2025,10/8/2025,Delayed,53,69.4,112.81,3678.2,110.35,0,No,4
10962,Electronics,Model-D274,National Logistics,USA,Chicago,Sea,3/30/2025,4/1/2025,5/2/2025,5/5/2025,Delivered,468,81.99,132.97,38371.32,1151.14,0,No,5
10963,Home Goods,HG-723,National Logistics,Germany,Houston,Express,5/11/2024,5/12/2024,5/15/2024,5/19/2024,Delivered,210,98.96,153.04,20781.6,2078.16,0,No,5
10964,Electronics,Model-D274,Global Imports,Mexico,Phoenix,Air,2/16/2025,2/21/2025,2/26/2025,3/1/2025,Delivered,458,132.41,219.01,60643.78,4548.28,0,No,5
10965,Apparel,SKU-1750,Supplier B,USA,New York,Land,1/24/2024,1/26/2024,2/6/2024,2/10/2024,Delivered,328,131.5,293.16,43132,1940.94,0,No,5
10966,Home Goods,HG-871,Global Imports,Vietnam,Los Angeles,Land,9/7/2025,9/11/2025,9/18/2025,9/22/2025,Delivered,229,49.07,95.54,11237.03,505.67,0,No,5
10967,Apparel,SKU-1750,Supplier A,USA,Chicago,Land,6/13/2025,6/18/2025,6/24/2025,6/23/2025,Delayed,456,83.87,186.08,38244.72,1721.01,0,Yes,3
10968,Home Goods,HG-723,Supplier A,USA,Houston,Sea,6/21/2024,6/25/2024,7/15/2024,7/16/2024,Delivered,460,102.45,176.15,47127,1413.81,0,No,5
10969,Home Goods,HG-723,Supplier B,Mexico,Phoenix,Air,1/6/2025,1/11/2025,1/16/2025,1/20/2025,Delivered,122,142.41,289.38,17374.02,1303.05,0,No,5
10970,Home Goods,HG-753,Supplier C,Vietnam,New York,Sea,10/8/2024,10/11/2024,11/8/2024,11/10/2024,Delivered,159,108.22,224.04,17206.98,516.21,0,No,5
10971,Electronics,Model-E903,Supplier B,Germany,Los Angeles,Sea,6/7/2024,6/9/2024,7/10/2024,7/9/2024,Delayed,253,65.73,137.24,16629.69,498.89,0,No,4
10972,Electronics,Model-E903,Supplier C,Germany,Chicago,Sea,1/28/2025,1/29/2025,3/10/2025,3/13/2025,Delivered,368,85.88,138.83,31603.84,948.12,0,No,5
10973,Home Goods,HG-792,Supplier B,Vietnam,Houston,Express,6/25/2024,6/27/2024,6/28/2024,7/1/2024,Delivered,187,108.11,204.82,20216.57,2021.66,0,No,5
10974,Electronics,Model-B583,Global Imports,China,Phoenix,Express,11/4/2023,11/9/2023,11/12/2023,11/12/2023,Delivered,468,144.99,273.11,67855.32,6785.53,0,No,5
10975,Apparel,SKU-8340,Supplier C,USA,New York,Land,5/7/2025,5/9/2025,5/16/2025,5/20/2025,Delivered,346,65.82,127.22,22773.72,1024.82,0,No,5
10976,Electronics,Model-A897,Supplier C,Mexico,Los Angeles,Sea,7/6/2024,7/9/2024,8/5/2024,8/6/2024,Delivered,127,114.36,231.9,14523.72,435.71,0,No,5
10977,Home Goods,HG-871,Supplier B,China,Chicago,Air,10/11/2023,10/16/2023,10/21/2023,10/24/2023,Delivered,313,58.92,130.34,18441.96,1383.15,0,No,5
10978,Home Goods,HG-871,Global Imports,China,Houston,Land,7/26/2024,7/28/2024,8/4/2024,8/7/2024,Delivered,339,37.97,57.71,12871.83,579.23,0,No,5
10979,Apparel,SKU-8340,Supplier A,USA,Phoenix,Sea,12/5/2024,12/8/2024,1/12/2025,1/12/2025,Delivered,182,116.89,233.15,21273.98,638.22,0,No,5
10980,Electronics,Model-D274,Supplier A,China,New York,Air,8/12/2024,8/14/2024,8/19/2024,8/22/2024,Delivered,162,74.29,156.3,12034.98,902.62,0,No,5
10981,Apparel,SKU-1750,National Logistics,Vietnam,Los Angeles,Air,12/17/2023,12/19/2023,12/25/2023,12/24/2023,Delayed,335,76.62,153.11,25667.7,1925.08,0,No,4
10982,Electronics,Model-E903,Supplier A,Germany,Chicago,Air,4/14/2025,4/15/2025,4/22/2025,4/25/2025,Delivered,226,149.79,290.43,33852.54,2538.94,0,No,5
10983,Electronics,Model-C260,National Logistics,China,Houston,Sea,8/14/2025,8/18/2025,9/9/2025,9/11/2025,Delivered,379,148.57,345.56,56308.03,1689.24,0,No,5
10984,Home Goods,HG-723,,Vietnam,Phoenix,Sea,1/14/2024,1/17/2024,,2/17/2024,Cancelled,160,49.97,94.65,7995.2,239.86,0,No,
10985,Home Goods,HG-593,National Logistics,Mexico,New York,Land,7/11/2024,7/15/2024,7/27/2024,7/27/2024,Delivered,415,113.29,217.04,47015.35,2115.69,0,No,5
10986,Electronics,Model-A897,Supplier B,Germany,Los Angeles,Sea,3/12/2025,3/16/2025,4/22/2025,4/22/2025,Delivered,474,135.08,326.73,64027.92,1920.84,0,No,5
10987,Electronics,Model-D274,Supplier A,Vietnam,Chicago,Land,9/23/2024,9/26/2024,10/1/2024,9/30/2024,Delayed,110,64.92,136.76,7141.2,321.35,0,No,4
10988,Electronics,Model-A897,National Logistics,Vietnam,Houston,Sea,12/13/2023,12/16/2023,1/6/2024,1/6/2024,Delivered,71,143.37,250,10179.27,305.38,0,No,5
10989,Apparel,SKU-1750,Supplier A,Germany,Phoenix,Land,11/7/2024,11/8/2024,11/20/2024,11/23/2024,Delivered,486,28.48,49.87,13841.28,622.86,0,No,5
10990,Home Goods,HG-871,Supplier B,USA,New York,Express,9/12/2024,9/14/2024,,9/15/2024,Cancelled,449,71.14,162.41,31941.86,3194.19,0,No,
10991,Apparel,SKU-1750,National Logistics,China,Los Angeles,Air,3/9/2025,3/11/2025,3/14/2025,3/16/2025,Delivered,363,25.87,50.17,9390.81,704.31,21,No,3
10992,Apparel,SKU-1750,Supplier B,USA,Chicago,Express,4/22/2025,4/26/2025,4/28/2025,5/1/2025,Delivered,249,141.39,284.4,35206.11,3520.61,0,No,5
10993,Apparel,SKU-1750,Supplier B,China,Houston,Express,4/26/2024,4/29/2024,,5/1/2024,Cancelled,64,52.37,82.17,3351.68,335.17,0,No,
10994,Electronics,Model-D274,Global Imports,USA,Phoenix,Air,10/7/2024,10/10/2024,10/16/2024,10/19/2024,Delivered,399,44.44,94.76,17731.56,1329.87,0,No,5
10995,Home Goods,HG-792,Global Imports,Germany,New York,Air,1/7/2025,1/8/2025,1/14/2025,1/14/2025,Delivered,450,85.36,137.08,38412,2880.9,0,No,5
10996,Home Goods,HG-871,Global Imports,USA,Los Angeles,Sea,2/4/2024,2/9/2024,3/6/2024,3/8/2024,Delivered,110,54.67,106.79,6013.7,180.41,2,No,3
10997,Electronics,Model-D274,Global Imports,Mexico,Chicago,Land,4/15/2024,4/20/2024,4/28/2024,4/29/2024,Delivered,329,135.09,292.26,44444.61,2000.01,0,No,5
10998,Home Goods,HG-593,Global Imports,China,Houston,Land,10/14/2024,10/16/2024,10/26/2024,10/26/2024,Delivered,65,103.02,158.29,6696.3,301.33,0,No,5
10999,Apparel,SKU-1750,Global Imports,Vietnam,Phoenix,Sea,4/26/2024,5/1/2024,5/26/2024,5/29/2024,Delivered,352,25.07,40.61,8824.64,264.74,0,No,5
10999,Apparel,SKU-1750,Global Imports,Vietnam,Phoenix,Sea,4/26/2024,5/1/2024,5/26/2024,5/29/2024,Delivered,352,25.07,40.61,8824.64,264.74,0,No,5
10999,Apparel,SKU-1750,Global Imports,Vietnam,Phoenix,Sea,4/26/2024,5/1/2024,5/26/2024,5/29/2024,Delivered,352,25.07,40.61,8824.64,264.74,0,No,5
10999,Apparel,SKU-1750,Global Imports,Vietnam,Phoenix,Sea,4/26/2024,5/1/2024,5/26/2024,5/29/2024,Delivered,352,25.07,40.61,8824.64,264.74,0,No,5
10998,Home Goods,HG-593,Global Imports,China,Houston,Land,10/14/2024,10/16/2024,10/26/2024,10/26/2024,Delivered,65,103.02,158.29,6696.3,301.33,0,No,5
10998,Home Goods,HG-593,Global Imports,China,Houston,Land,10/14/2024,10/16/2024,10/26/2024,10/26/2024,Delivered,65,103.02,158.29,6696.3,301.33,0,No,5
10998,Home Goods,HG-593,Global Imports,China,Houston,Land,10/14/2024,10/16/2024,10/26/2024,10/26/2024,Delivered,65,103.02,158.29,6696.3,301.33,0,No,5
